freq_1,freq_2,freq_3,freq_4,freq_5,freq_6,freq_7,freq_8,freq_9,freq_10,freq_11,freq_12,freq_13,freq_14,freq_15,freq_16,freq_17,freq_18,freq_19,freq_20,freq_21,freq_22,freq_23,freq_24,freq_25,freq_26,freq_27,freq_28,freq_29,freq_30,freq_31,freq_32,freq_33,freq_34,freq_35,freq_36,freq_37,freq_38,freq_39,freq_40,freq_41,freq_42,freq_43,freq_44,freq_45,freq_46,freq_47,freq_48,freq_49,freq_50,freq_51,freq_52,freq_53,freq_54,freq_55,freq_56,freq_57,freq_58,freq_59,freq_60
-0.7563338994948191,-1.0631404477100943,-0.5836985584689907,-0.6788781406344307,-1.0338433069451902,-0.9632990640461095,-1.9246569884025413,-1.0839776076594774,-0.7871577443987297,-1.2224771808093258,-0.9118213288646569,-1.4976838002500557,-1.1450959114930472,-0.6223958532660094,-0.6483508995431299,-0.7049900107333001,-0.793880836538143,-1.076964221432537,-1.454851666356978,-1.7261892447259517,-1.7605394856589847,-1.1632555183078652,-0.7604175559081099,-0.39561289088841783,-0.02770236931127464,0.46172366880735205,0.6531906849318457,0.9916232528156703,0.8374459440065142,0.6405703788981995,0.5584516216616958,0.3473618452389562,0.17797170756838263,0.4984895193592518,0.48024162880463234,0.044742898694256635,-0.9567719526561673,-1.3864382557725707,-1.2365690236625924,-1.1477647005820015,-0.9541444388485983,-0.6388498135331769,0.12031501625893432,-0.1469357395375329,-0.8848022296559658,-0.8141123360071606,-1.1082520759443537,-1.0478940108089545,-0.7206452606483782,-0.9682904687465212,-0.12004723238531637,-0.07217450308226282,0.38429215031204345,-1.1335838206804423,-0.7476931243888015,-1.1434429837417517,0.5928152826114531,-0.3007914683569726,-0.5121517909262248,0.07749670021353057
2.639702715241172,0.22189600640486282,-0.11623100234395356,-0.6850909291754372,-0.6711604512346544,-0.8885675510325401,1.5704515118240878,2.1179832544288617,0.9947524071443,0.6429615557701404,0.38911022555260255,-1.1588838884815469,-1.2803217932484914,1.0469768781078186,1.8374911379177081,1.3592492377483825,1.2224776504290589,0.4981899342963774,-0.45535580936323505,-1.0849549979064546,-0.2853479160109797,0.545511120195387,0.8511474300872652,1.0786745646829439,1.0340148328875316,-0.36932598355042373,-0.45278644656268074,-0.06972193997718444,-0.5864268562920871,-0.03277184652990738,-0.16089393454909853,-0.9434448488002385,-0.705557412933563,-0.8789384524176072,0.5397829006746557,1.351008513375516,1.7521044801653707,0.5347593595226423,-0.9485691922627888,0.17359261299620068,0.8922880266647918,0.7993761750185588,0.4084110453851739,0.06404891210610417,0.4048380999582378,0.8464864993148775,1.2729111777180173,1.7570738136728168,2.2903151315591597,1.1747584894519667,-0.3020762241622684,0.42091260116275675,0.4433592771192648,-0.3833189854779648,-0.7615423833319548,-0.5624411597052693,3.1413174888014304,0.4015681495712011,-0.6663919892095218,-0.568576233324381
2.204194609122232,0.8525157477760918,0.13258237430324357,-0.28954339206469515,-0.3084775955241186,-0.6839455511144338,0.02610124428208888,1.3588162801210437,1.627914029906657,2.0428602210064004,1.5980144674387378,1.2318028128708884,1.263811656522536,0.7981262846110987,0.716146424674704,0.7460513822387866,1.317179418897186,0.7189949021534288,-1.1379098558416267,-0.36431909258994194,-0.7152224058729013,-0.736063858682052,-0.3230618756167189,-0.615584562452479,-1.50617220211123,-2.1282035063290077,-0.034925047854048555,1.3304811886453167,0.3578480696544401,-0.516492064523715,0.0023385746300738463,0.47639609944352174,-0.6568439154788609,-1.3084862790981746,-0.724150174338378,0.13933454665393405,0.4297757904367535,-0.04308402987713904,-0.21848703438752365,-0.42565988344355615,-0.5628821437319386,-0.23572404685221304,-0.44807148455416357,-0.9863532464340035,-0.8610543770390291,-0.8530443195223751,-1.0646031595723469,-1.4001457841159675,-0.8406266045503864,-1.179576985752006,-0.05937090179299907,-1.058348711572302,-0.7970503858323859,-0.015264538020145704,0.24945351951824526,-1.1962613313814319,-0.127795686035368,-0.4604186542497394,0.41328939877355725,0.5145460376068237
0.031287143486242855,0.7870740765017189,-0.09612487089771535,-0.7472188145855015,-0.5101646469924165,-0.38679882079857475,-0.3322012882518227,-1.1819727225390246,-0.83505855492408,-0.9069262521700049,-1.529240934755292,-1.5358584381958031,-1.4257682358342882,-1.2736845159332055,-0.8382028337907004,-1.2712936383998454,-1.1004778119537038,-0.8608823544922135,-0.6340736116071494,-0.8828758954756623,-1.4773236555236713,-1.485060689215416,-1.2779887019856642,-1.1101954215906054,-0.9139663050450239,-1.9856997999150943,-2.669044122514747,-1.8026379123287943,-0.34812000139181243,1.1496042143893044,1.4022093481924325,1.3076923198765302,1.810829038917654,2.265723688182846,2.309063099597194,1.9331975847463878,0.8100860285422404,-0.12925785762524208,-0.4718441571629343,-0.4523427404278867,0.21557285353582886,0.5722878610367058,-0.6410816321461269,0.0587742958150132,-0.27395468734253736,-0.17547806795950557,0.40223016166588155,0.30892763452176275,0.12208084533001241,-0.5230795936278213,0.06198175939163581,-1.0163838516365558,-0.8265839492359967,-0.3266952243306081,-0.1937227666626644,-0.1398943785878278,0.4522082643389029,1.3274058277492482,0.22820116083360087,-1.0626320060298429
-0.8906927832974708,-0.6347949630051086,-0.07601873945147715,-0.3620259250431033,-0.14748179128188071,-0.5825242120245898,-0.28741347168508385,-0.4995489104862739,-1.1442365137695225,-0.5233474609928562,-0.785492927117386,-1.6941241246792145,-1.5759318603417871,-1.4201434589807542,-0.971200712862528,-1.3123819142242323,-1.08272123036593,-0.7939717581718948,-0.49468151312496783,-0.6345105181864203,-0.42452399105765914,0.9580239474640131,1.2393257896454313,0.8539303321973745,0.025056305220176142,-0.06300960527752571,-0.6034059002681611,-0.188234430487553,0.5880550493434358,0.7956738170180024,0.34517361539893765,0.8741743579086745,1.8394840374204198,2.09830150376798,1.7991938537735106,1.08299884415643,0.18916284374062867,-0.44857976378071374,-0.29242594980973524,0.25920011248759467,0.18592296192966298,-0.3789011750474899,0.36725446979571097,0.041443413715714465,-0.5503533053007734,-0.7729342765199143,-0.9405483446203275,-0.8505677859471554,-1.0006017297530638,-0.22878765922732464,-0.25006794079742495,0.09568493666072247,1.2259987073149492,0.5509730734534222,-0.3737631329236589,0.810835878926416,2.4207065201546096,0.16212737073205083,-0.0494311960763337,1.046606100520398
-0.71463631486641,-0.8906124052594752,-0.6038046899152287,-0.8134885590229032,-0.5809320334725211,-0.6501384380844858,-0.96918356831211,-1.3992149049225993,-0.6930979710034965,-0.8561102584670492,-0.6666940327590255,-0.7381675661211216,-0.4414496081725684,-0.2238460746189191,-0.2610326486583802,-0.7460782865576867,-0.6210501090838113,-0.48500223986924673,-0.34166169551743336,-0.40458438860501594,-0.4364961265455455,-0.21891730332886536,-0.11990310799749199,-0.033332130028474516,0.588224482195429,0.7742551620017295,0.9122561453052714,0.8761833083555708,0.48019881626692495,0.40952608828650444,0.6384308740102301,0.2665993983627176,-0.28337376832614664,-0.7516806809305493,-0.9461109916259979,-0.6331639116834317,-0.4913923191849795,-0.30352048707140666,-0.19935598634121723,-0.6313402393644375,-0.7489206793000383,-0.12482045165177336,0.052193787697064904,-0.3420965423078972,-0.3498158832021965,-0.2855357905890547,-0.41101806968624505,-0.37111398339038765,-0.5692402314387012,0.42016378586094993,-0.23273184634247726,-0.9219629167811264,-1.1809867100793254,-1.2043635221146383,-0.9692812674792561,-0.6152595073449497,1.0322122147131734,1.0081514559637146,-0.8052081676644891,-0.055518315514863
-0.15403545486224232,1.2749119896379526,0.1979273015035177,-0.6001828191150161,1.6977778111868458,4.963621646625304,4.206297457177725,2.6764373428388115,1.5103393131626153,0.1888960636501824,0.3439331812191413,0.6520254990698486,2.3063088612185756,2.6003489422006236,2.4496874820422274,1.5615643350141115,-0.1798977043031202,-0.9281865425555929,-0.8871598239351326,-0.4911359594785397,-0.2917081129889191,-1.0382972531133543,-2.0563608850664723,-0.5921556270196205,-0.20683647353433957,0.28104139930435285,-0.10248863137336418,0.4591949158190893,0.7035848484095798,1.1339557963000657,1.260024010683927,0.2860937820914648,-1.3579362121798642,-0.5533953160553661,0.4565004887551922,0.3668049381760154,-0.9246624259740155,-0.4825705513924656,-0.23865219313903602,0.354257790494272,-0.008254759569541052,-0.9920983019493929,-0.548834135135262,-0.6450102207391192,-0.717907598764716,-0.6494000980581757,-0.8233854638323093,-1.2158659212285026,-1.1720036496130755,-0.38725254698143813,-0.6748022549436464,0.4838598910663762,-0.5164815334980839,-0.3833189854779648,-0.7476931243888015,0.5819563724878015,-0.8132549001140515,-0.6040831215532294,0.012264883236985,-0.2645419116594815
-0.12160400015125745,-0.048794542957315765,-0.7344945443157768,-0.5421967927322896,-0.9736910284371013,-1.2373146117625304,-0.8928783993465548,0.09904775510324973,0.12905412237706065,0.31757527351089243,0.3999861806699174,0.030892327494249392,-0.7732247366655761,-1.6638096651129586,-0.9214534145837527,-0.8697897257245898,-0.7066762914070761,-0.4688649784037581,-0.48300061101752245,-0.39592923151766374,-0.13457383471041007,0.43259702514010595,0.6169505174151012,0.8760576601061854,1.0585537512742529,1.2967687521860793,0.9892872373432171,0.27835363400326774,0.29859108784560645,1.1560476806613436,1.1805124732614074,0.06237252120441264,-1.2137060530492763,-1.0683453681192747,-0.8409716571213358,-0.7285062870078683,-0.3829705407777134,-0.7631142350612905,-1.1848634884023046,-1.3495538065260013,-1.2209934633040913,-0.4516633221631224,0.018842769546983128,-0.21701278454774095,-0.3682864352375917,-0.14777646430444918,-0.3363554495762335,-1.4719007749748036,-1.0577357030397343,-0.6513606932382942,0.15733027889384885,0.14814101158040546,0.31045824180301657,-0.8363090746568191,-0.7338438654456481,-0.38638000090633534,-0.6902237591255699,-0.6519712773210594,-0.29621551332960894,0.9135910847920042
-0.39495483271527304,0.12968274233642824,0.31605082375016674,0.5160481887524707,-0.25540205566404006,-0.28893612518556744,0.012830780114166305,1.6421756484474455,-0.42572435588926866,-1.3831212899347982,0.0076151845144865485,0.16848008509038098,-0.6906740530357994,0.5220576574506754,0.7186845521379068,0.8474322367185234,0.2557304306502635,-0.22405091422000395,-0.5857925495630419,-1.106028423858269,-1.3710709530686793,-1.9273075615152662,-1.602478400266374,-0.7153744726294694,-1.253421342728001,-1.3304491124791553,-0.7415454563809016,-0.8132780841422368,-0.8008603947801699,-0.7309674418644516,-0.5748216440722148,-0.2291149307397134,0.19325437343652457,-0.04309588022520381,-0.632577205576253,-0.748400562173991,-1.0635257037033217,-0.5740105575029529,0.00126149046869985,0.2786563623720021,-0.020463538466197546,0.09639994724010936,0.059999345136445704,-0.16803420470189656,0.042683347549952434,0.06260598507584521,-0.5086538036762603,0.14910970033617343,0.3334765464906936,-0.3721606529096179,-0.7094744438535422,0.6202456858575518,1.0930976719987011,0.76331217775601,2.7423201292858623,0.12419735961057314,2.86010345225633,2.349019817462955,1.6934830445249225,0.5525503278149358
1.9864405560627614,1.3968714679220111,0.39898861596589924,-0.6540269864704051,0.17274063254059252,1.3658330915434675,1.1988785151222534,0.6846571163111462,1.1018760379555377,1.8191059261530638,2.196191998891047,2.2633133423632734,2.6027051252988214,2.5608179885461966,2.769491542405782,2.707569941159503,1.8644767225025691,1.7100589111802669,1.5572636237496038,1.6248617927902589,1.0925700527979483,0.7190224462636684,0.7423123760055369,0.3137632097175787,-0.3888334515691888,-0.7062739996506122,-0.6167464804535037,-0.6859868906311007,-0.6989724908067072,-0.6476626279188007,-0.6548008964207491,-0.8626824019239997,-1.3268932971352014,-0.986325409087749,-0.9962311761748152,-0.8339834817565563,-0.7382603684815237,-0.8957261810958717,-0.8187882987594662,-0.31448131267551216,-0.41463268570110906,-0.9428078151936417,-1.1420565005282084,-0.043703963554753394,-0.32870668087603044,-0.742237904902149,-0.44203177342424993,-0.02701618631733299,0.3820404237843633,-0.8777391043155992,0.46071193185543563,0.2215795164679615,0.19232398818857357,-0.14266800060169868,1.44048978862944,-0.7208962026243101,-0.23325094973978083,0.3536799938033711,0.04311292289364448,1.0846103907285103
